availability,description,id,image_link,link,price,title,item_group_id,condition,mobile_link,sale_price,description_html,additional_image_link,google_product_category,shipping_weight,brand,gender,age_group,product_type,size_type,size,size_system,colour,material,free_shipping_label,free_shipping_limit,shipping,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,variant_names,variant_values,average_review_rating,number_of_ratings,"number_of_reviews	"
preorder,"The dress is made-to-order by professional tailors. You can choose from 39 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: Sheath/Bodycon, Hemline/Train: Knee-length, Neckline: Bateau, Back Style: Zipper, Sleeve Length: 3/4 Length Sleeve, Sleeve Style: Illusion, Fabric: Satin/Lace, Net Weight (kg): 1.5, Shipping Weight (kg): 2, Embellishments: Appliques/Lace/Ruching, Style: Simple/Sexy/Elegant/Modern",107824-9,https://img.dorriswedding.com/image/390x560/90/0/3b1e4a73254e95e8/3cbce0f93b7848b3d8bff9079ac30805.jpg,https://ms-grace.myshopify.com/collections/wedding-party-dresses/products/bateau-sheath-knee-length-3-4-length-sleeve-satin-lace-mother-of-the-bride-dress-with-zipper-back,124.29 USD,"Bateau Sheath Knee-length 3-4 Length Sleeve Satin Lace Mother of the Bride Dress with Zipper Back - Charcoal/Silver, size 16W",Bridesmaid Dresses,new,,124.29 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >Sheath, Bodycon</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Bateau</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >3/4 Length Sleeve</td>
</tr>
<tr>
<td >Fabric</td>
<td >Satin, Lace</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Appliques, Lace, Ruching","https://img.dorriswedding.com/image/390x560/90/0/9b67d26b8853ac4e/fb9d0eb8c4d167ebe8be28df98e8b09e.jpg, https://img.dorriswedding.com/image/390x560/90/0/2111e887f0a7af7b/fcad3977238c74cd433cce9a0c216800.jpg",Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Bridal Party Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses,plus,16W,US,Charcoal/Silver,Satin/Lace,TRUE,159 USD,CA::Standard:32.49 USD,Bridesmaid Dresses,107824,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 39 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: Sheath/Bodycon, Hemline/Train: Knee-length, Neckline: Bateau, Back Style: Zipper, Sleeve Length: 3/4 Length Sleeve, Sleeve Style: Illusion, Fabric: Satin/Lace, Net Weight (kg): 1.5, Shipping Weight (kg): 2, Embellishments: Appliques/Lace/Ruching, Style: Simple/Sexy/Elegant/Modern",107824-10,https://img.dorriswedding.com/image/390x560/90/0/3b1e4a73254e95e8/3cbce0f93b7848b3d8bff9079ac30805.jpg,https://ms-grace.myshopify.com/collections/wedding-party-dresses/products/bateau-sheath-knee-length-3-4-length-sleeve-satin-lace-mother-of-the-bride-dress-with-zipper-back,124.29 USD,"Bateau Sheath Knee-length 3-4 Length Sleeve Satin Lace Mother of the Bride Dress with Zipper Back - Charcoal/Silver, size 18W",Bridesmaid Dresses,new,,124.29 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >Sheath, Bodycon</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Bateau</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >3/4 Length Sleeve</td>
</tr>
<tr>
<td >Fabric</td>
<td >Satin, Lace</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Appliques, Lace, Ruching","https://img.dorriswedding.com/image/390x560/90/0/9b67d26b8853ac4e/fb9d0eb8c4d167ebe8be28df98e8b09e.jpg, https://img.dorriswedding.com/image/390x560/90/0/2111e887f0a7af7b/fcad3977238c74cd433cce9a0c216800.jpg",Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Bridal Party Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses,plus,18W,US,Charcoal/Silver,Satin/Lace,TRUE,159 USD,CA::Standard:32.49 USD,Bridesmaid Dresses,107824,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 39 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: Sheath/Bodycon, Hemline/Train: Knee-length, Neckline: Bateau, Back Style: Zipper, Sleeve Length: 3/4 Length Sleeve, Sleeve Style: Illusion, Fabric: Satin/Lace, Net Weight (kg): 1.5, Shipping Weight (kg): 2, Embellishments: Appliques/Lace/Ruching, Style: Simple/Sexy/Elegant/Modern",107824-11,https://img.dorriswedding.com/image/390x560/90/0/3b1e4a73254e95e8/3cbce0f93b7848b3d8bff9079ac30805.jpg,https://ms-grace.myshopify.com/collections/wedding-party-dresses/products/bateau-sheath-knee-length-3-4-length-sleeve-satin-lace-mother-of-the-bride-dress-with-zipper-back,124.29 USD,"Bateau Sheath Knee-length 3-4 Length Sleeve Satin Lace Mother of the Bride Dress with Zipper Back - Charcoal/Silver, size 20W",Bridesmaid Dresses,new,,124.29 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >Sheath, Bodycon</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Bateau</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >3/4 Length Sleeve</td>
</tr>
<tr>
<td >Fabric</td>
<td >Satin, Lace</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Appliques, Lace, Ruching","https://img.dorriswedding.com/image/390x560/90/0/9b67d26b8853ac4e/fb9d0eb8c4d167ebe8be28df98e8b09e.jpg, https://img.dorriswedding.com/image/390x560/90/0/2111e887f0a7af7b/fcad3977238c74cd433cce9a0c216800.jpg",Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Bridal Party Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses,plus,20W,US,Charcoal/Silver,Satin/Lace,TRUE,159 USD,CA::Standard:32.49 USD,Bridesmaid Dresses,107824,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 39 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: Sheath/Bodycon, Hemline/Train: Knee-length, Neckline: Bateau, Back Style: Zipper, Sleeve Length: 3/4 Length Sleeve, Sleeve Style: Illusion, Fabric: Satin/Lace, Net Weight (kg): 1.5, Shipping Weight (kg): 2, Embellishments: Appliques/Lace/Ruching, Style: Simple/Sexy/Elegant/Modern",107824-12,https://img.dorriswedding.com/image/390x560/90/0/3b1e4a73254e95e8/3cbce0f93b7848b3d8bff9079ac30805.jpg,https://ms-grace.myshopify.com/collections/wedding-party-dresses/products/bateau-sheath-knee-length-3-4-length-sleeve-satin-lace-mother-of-the-bride-dress-with-zipper-back,124.29 USD,"Bateau Sheath Knee-length 3-4 Length Sleeve Satin Lace Mother of the Bride Dress with Zipper Back - Charcoal/Silver, size 22W",Bridesmaid Dresses,new,,124.29 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >Sheath, Bodycon</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Bateau</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >3/4 Length Sleeve</td>
</tr>
<tr>
<td >Fabric</td>
<td >Satin, Lace</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Appliques, Lace, Ruching","https://img.dorriswedding.com/image/390x560/90/0/9b67d26b8853ac4e/fb9d0eb8c4d167ebe8be28df98e8b09e.jpg, https://img.dorriswedding.com/image/390x560/90/0/2111e887f0a7af7b/fcad3977238c74cd433cce9a0c216800.jpg",Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Bridal Party Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses,plus,22W,US,Charcoal/Silver,Satin/Lace,TRUE,159 USD,CA::Standard:32.49 USD,Bridesmaid Dresses,107824,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 39 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: Sheath/Bodycon, Hemline/Train: Knee-length, Neckline: Bateau, Back Style: Zipper, Sleeve Length: 3/4 Length Sleeve, Sleeve Style: Illusion, Fabric: Satin/Lace, Net Weight (kg): 1.5, Shipping Weight (kg): 2, Embellishments: Appliques/Lace/Ruching, Style: Simple/Sexy/Elegant/Modern",107824-13,https://img.dorriswedding.com/image/390x560/90/0/3b1e4a73254e95e8/3cbce0f93b7848b3d8bff9079ac30805.jpg,https://ms-grace.myshopify.com/collections/wedding-party-dresses/products/bateau-sheath-knee-length-3-4-length-sleeve-satin-lace-mother-of-the-bride-dress-with-zipper-back,124.29 USD,"Bateau Sheath Knee-length 3-4 Length Sleeve Satin Lace Mother of the Bride Dress with Zipper Back - Charcoal/Silver, size 24W",Bridesmaid Dresses,new,,124.29 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >Sheath, Bodycon</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Bateau</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >3/4 Length Sleeve</td>
</tr>
<tr>
<td >Fabric</td>
<td >Satin, Lace</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Appliques, Lace, Ruching","https://img.dorriswedding.com/image/390x560/90/0/9b67d26b8853ac4e/fb9d0eb8c4d167ebe8be28df98e8b09e.jpg, https://img.dorriswedding.com/image/390x560/90/0/2111e887f0a7af7b/fcad3977238c74cd433cce9a0c216800.jpg",Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Bridal Party Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses,plus,24W,US,Charcoal/Silver,Satin/Lace,TRUE,159 USD,CA::Standard:32.49 USD,Bridesmaid Dresses,107824,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 39 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: Sheath/Bodycon, Hemline/Train: Knee-length, Neckline: Bateau, Back Style: Zipper, Sleeve Length: 3/4 Length Sleeve, Sleeve Style: Illusion, Fabric: Satin/Lace, Net Weight (kg): 1.5, Shipping Weight (kg): 2, Embellishments: Appliques/Lace/Ruching, Style: Simple/Sexy/Elegant/Modern",107824-14,https://img.dorriswedding.com/image/390x560/90/0/3b1e4a73254e95e8/3cbce0f93b7848b3d8bff9079ac30805.jpg,https://ms-grace.myshopify.com/collections/wedding-party-dresses/products/bateau-sheath-knee-length-3-4-length-sleeve-satin-lace-mother-of-the-bride-dress-with-zipper-back,124.29 USD,"Bateau Sheath Knee-length 3-4 Length Sleeve Satin Lace Mother of the Bride Dress with Zipper Back - Charcoal/Silver, size 26W",Bridesmaid Dresses,new,,124.29 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >Sheath, Bodycon</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Bateau</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >3/4 Length Sleeve</td>
</tr>
<tr>
<td >Fabric</td>
<td >Satin, Lace</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Appliques, Lace, Ruching","https://img.dorriswedding.com/image/390x560/90/0/9b67d26b8853ac4e/fb9d0eb8c4d167ebe8be28df98e8b09e.jpg, https://img.dorriswedding.com/image/390x560/90/0/2111e887f0a7af7b/fcad3977238c74cd433cce9a0c216800.jpg",Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Bridal Party Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses,plus,26W,US,Charcoal/Silver,Satin/Lace,TRUE,159 USD,CA::Standard:32.49 USD,Bridesmaid Dresses,107824,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: A Line, Hemline/Train: Knee-length, Neckline: Sweetheart, Back Style: Zipper, Sleeve Length: Sleeveless, Fabric: Tulle, Season: Summer, Embellishments: Beading/Pleats/Ruching, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Court/Reception/Celebrity",702506-1,https://img.dorriswedding.com/image/390x560/90/0/5fbedd7797c3d649/c13807d7b0f5276c3be953ced6f84a43.jpg,https://ms-grace.myshopify.com/products/angelic-crisscross-ruched-bodice-short-dress-with-beaded-waist,107.89 USD,"Angelic Crisscross Ruched Bodice Short Dress With Beaded Waist - white, size 2",Wedding Dresses,new,,107.89 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >A Line</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Sweetheart</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Sleeveless</td>
</tr>
<tr>
<td >Fabric</td>
<td >Tulle</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Beading, Pleats, Ruching",,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,regular,2,US,white,Tulle,TRUE,159 USD,CA::Standard:32.49 USD,Wedding Dresses,702506,,,,"Size,Colour","Custom Size,Ivory
4,Champagne",,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: A Line, Hemline/Train: Knee-length, Neckline: Sweetheart, Back Style: Zipper, Sleeve Length: Sleeveless, Fabric: Tulle, Season: Summer, Embellishments: Beading/Pleats/Ruching, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Court/Reception/Celebrity",702506-2,https://img.dorriswedding.com/image/390x560/90/0/5fbedd7797c3d649/c13807d7b0f5276c3be953ced6f84a43.jpg,https://ms-grace.myshopify.com/products/angelic-crisscross-ruched-bodice-short-dress-with-beaded-waist,107.89 USD,"Angelic Crisscross Ruched Bodice Short Dress With Beaded Waist - white, size 4",Wedding Dresses,new,,107.89 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >A Line</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Sweetheart</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Sleeveless</td>
</tr>
<tr>
<td >Fabric</td>
<td >Tulle</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Beading, Pleats, Ruching",,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,regular,4,US,white,Tulle,TRUE,159 USD,CA::Standard:32.49 USD,Wedding Dresses,702506,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: A Line, Hemline/Train: Knee-length, Neckline: Sweetheart, Back Style: Zipper, Sleeve Length: Sleeveless, Fabric: Tulle, Season: Summer, Embellishments: Beading/Pleats/Ruching, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Court/Reception/Celebrity",702506-3,https://img.dorriswedding.com/image/390x560/90/0/5fbedd7797c3d649/c13807d7b0f5276c3be953ced6f84a43.jpg,https://ms-grace.myshopify.com/products/angelic-crisscross-ruched-bodice-short-dress-with-beaded-waist,107.89 USD,"Angelic Crisscross Ruched Bodice Short Dress With Beaded Waist - white, size 6",Wedding Dresses,new,,107.89 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >A Line</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Sweetheart</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Sleeveless</td>
</tr>
<tr>
<td >Fabric</td>
<td >Tulle</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Beading, Pleats, Ruching",,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,regular,6,US,white,Tulle,TRUE,159 USD,CA::Standard:32.49 USD,Wedding Dresses,702506,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: A Line, Hemline/Train: Knee-length, Neckline: Sweetheart, Back Style: Zipper, Sleeve Length: Sleeveless, Fabric: Tulle, Season: Summer, Embellishments: Beading/Pleats/Ruching, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Court/Reception/Celebrity",702506-4,https://img.dorriswedding.com/image/390x560/90/0/5fbedd7797c3d649/c13807d7b0f5276c3be953ced6f84a43.jpg,https://ms-grace.myshopify.com/products/angelic-crisscross-ruched-bodice-short-dress-with-beaded-waist,107.89 USD,"Angelic Crisscross Ruched Bodice Short Dress With Beaded Waist - white, size 8",Wedding Dresses,new,,107.89 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >A Line</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Sweetheart</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Sleeveless</td>
</tr>
<tr>
<td >Fabric</td>
<td >Tulle</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Beading, Pleats, Ruching",,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,regular,8,US,white,Tulle,TRUE,159 USD,CA::Standard:32.49 USD,Wedding Dresses,702506,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: A Line, Hemline/Train: Knee-length, Neckline: Sweetheart, Back Style: Zipper, Sleeve Length: Sleeveless, Fabric: Tulle, Season: Summer, Embellishments: Beading/Pleats/Ruching, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Court/Reception/Celebrity",702506-5,https://img.dorriswedding.com/image/390x560/90/0/5fbedd7797c3d649/c13807d7b0f5276c3be953ced6f84a43.jpg,https://ms-grace.myshopify.com/products/angelic-crisscross-ruched-bodice-short-dress-with-beaded-waist,107.89 USD,"Angelic Crisscross Ruched Bodice Short Dress With Beaded Waist - white, size 10",Wedding Dresses,new,,107.89 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >A Line</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Sweetheart</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Sleeveless</td>
</tr>
<tr>
<td >Fabric</td>
<td >Tulle</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Beading, Pleats, Ruching",,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,regular,10,US,white,Tulle,TRUE,159 USD,CA::Standard:32.49 USD,Wedding Dresses,702506,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: A Line, Hemline/Train: Knee-length, Neckline: Sweetheart, Back Style: Zipper, Sleeve Length: Sleeveless, Fabric: Tulle, Season: Summer, Embellishments: Beading/Pleats/Ruching, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Court/Reception/Celebrity",702506-6,https://img.dorriswedding.com/image/390x560/90/0/5fbedd7797c3d649/c13807d7b0f5276c3be953ced6f84a43.jpg,https://ms-grace.myshopify.com/products/angelic-crisscross-ruched-bodice-short-dress-with-beaded-waist,107.89 USD,"Angelic Crisscross Ruched Bodice Short Dress With Beaded Waist - white, size 12",Wedding Dresses,new,,107.89 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >A Line</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Sweetheart</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Sleeveless</td>
</tr>
<tr>
<td >Fabric</td>
<td >Tulle</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Beading, Pleats, Ruching",,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,regular,12,US,white,Tulle,TRUE,159 USD,CA::Standard:32.49 USD,Wedding Dresses,702506,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: A Line, Hemline/Train: Knee-length, Neckline: Sweetheart, Back Style: Zipper, Sleeve Length: Sleeveless, Fabric: Tulle, Season: Summer, Embellishments: Beading/Pleats/Ruching, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Court/Reception/Celebrity",702506-7,https://img.dorriswedding.com/image/390x560/90/0/5fbedd7797c3d649/c13807d7b0f5276c3be953ced6f84a43.jpg,https://ms-grace.myshopify.com/products/angelic-crisscross-ruched-bodice-short-dress-with-beaded-waist,107.89 USD,"Angelic Crisscross Ruched Bodice Short Dress With Beaded Waist - white, size 14",Wedding Dresses,new,,107.89 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >A Line</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Sweetheart</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Sleeveless</td>
</tr>
<tr>
<td >Fabric</td>
<td >Tulle</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Beading, Pleats, Ruching",,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,regular,14,US,white,Tulle,TRUE,159 USD,CA::Standard:32.49 USD,Wedding Dresses,702506,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: A Line, Hemline/Train: Knee-length, Neckline: Sweetheart, Back Style: Zipper, Sleeve Length: Sleeveless, Fabric: Tulle, Season: Summer, Embellishments: Beading/Pleats/Ruching, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Court/Reception/Celebrity",702506-8,https://img.dorriswedding.com/image/390x560/90/0/5fbedd7797c3d649/c13807d7b0f5276c3be953ced6f84a43.jpg,https://ms-grace.myshopify.com/products/angelic-crisscross-ruched-bodice-short-dress-with-beaded-waist,107.89 USD,"Angelic Crisscross Ruched Bodice Short Dress With Beaded Waist - white, size 16",Wedding Dresses,new,,107.89 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >A Line</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Sweetheart</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Sleeveless</td>
</tr>
<tr>
<td >Fabric</td>
<td >Tulle</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Beading, Pleats, Ruching",,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,regular,16,US,white,Tulle,TRUE,159 USD,CA::Standard:32.49 USD,Wedding Dresses,702506,,,,,,,,
